epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,506.195,0.7149,3.06305,1.05752,0.00885,1,0.46581,0.38105,0.65155,3.26808,1.12265,7.145e-05,7.145e-05,7.145e-05
